0.3057837974493449,400
0.835168836328249,400
0.6156935412471827,400
0.7773949487839429,400
0.8141677233905462,400
0.8784042054048498,400
0.8161783449982818,400
0.7156395277106247,400
0.7923383628159237,400
0.7953690536167344,400
0.8942287583751306,400
0.7917890147929642,400
0.6992370043289086,400
0.7351620193564781,400
0.8584934727478403,400
0.7904712853803062,400
0.7125641171902223,400
0.8523876148431632,400
0.6895881956948036,400
0.644866808753299,400
0.7332397263466037,400
0.7960461412486639,400
0.8083466013410898,400
0.6361094884142772,400
0.7309823383856346,400
0.8991599364553833,400
0.7688900741929835,400
0.7643864551973439,400
0.9076344848828878,400
0.9208343725188298,400
0.8448919176654113,400
0.8553195905697679,400
0.7976720794152035,400
0.9339733103783456,400
0.8469944129597698,400
0.8809786204457568,400
0.9208528028897783,400
0.9058882093717807,400
0.8593613400613614,400
0.8942327939528147,400
0.8601644419740018,400
0.8934709133957368,400
0.7834166950504964,400
0.9014878566369593,400
0.9214836483510389,400
0.886154598991837,400
0.8974242943420471,400
0.8934927498058552,400
0.8328369575023102,400
0.9270312868704003,400
0.8311713702114929,400
0.9242150016050219,400
0.78729648145201,400
0.9052594777867046,400
0.8272422592376436,400
0.8091915066449165,400
0.9359823527353357,400
0.8593089133749182,400
0.904997402694651,400
0.8856868830655966,400
0.8761443220099194,400
0.8489904575911839,400
0.8915178086428353,400
0.8977753958397957,400
0.9310416922662139,400
0.8832752237994878,400
0.8774567147085527,400
0.8933973585900258,400
0.9534613940167006,400
0.8964942839349381,400
0.9224914056557073,400
0.9144092522669139,400
0.8333077434375058,400
0.9507057239280128,400
0.9020364932497841,400
0.8590939086643117,400
0.9184982719650423,400
0.8805235586866403,400
0.8448514606829627,400
0.8822526190849574,400
0.8991139892042597,400
0.8496807458044137,400
0.8473854460083022,400
0.9138138959263732,400
0.8566211781330503,400
0.8395632129989804,400
0.9284925958963239,400
0.9588991884253543,400
0.8381378499779973,400
0.9111352551249584,400
0.9175319716587219,400
0.8723748369521585,400
0.9167729537554651,400
0.9241958708396361,400
0.901003254577312,400
0.931153031778165,400
0.9104225577798593,400
0.9261186128641299,400
0.8847270620894634,400
0.9139225243803857,400
0.9413244332000821,400
0.8840358592625165,400
0.9402313387035357,400
0.9084985241958402,400
0.8643481607584502,400
0.893033028244423,400
0.8664618782881959,400
0.9086638930664697,400
0.9062081489116972,400
0.93506205502485,400
0.9308560037961155,400
0.9236048875912305,400
0.9347353887550872,400
0.9113480371742055,400
0.9366141933821047,400
0.8937899811678095,400
0.9407344733618561,400
0.956324265744879,400
0.9442570074853879,400
0.8189692042812249,400
0.8623382053010894,400
0.9384438541031009,400
0.9160083469518812,400
0.9351613357256737,400
0.9392620278207313,400
0.9412475898778943,400
0.7573675144452005,400
0.8570062053953572,400
0.9252560596609358,400
0.849751960312687,400
0.9522426782060059,400
0.9404652782030317,400
0.892675243393257,400
0.8317289410528209,400
0.8786908521501327,400
0.932255847447553,400
0.8782326329964836,400
0.8801920089744453,400
0.8943921145236446,400
0.9201702672811032,400
0.936344638199206,400
0.9431122194181211,400
0.9384044660022988,400
0.9296757957777373,400
0.8700010570108606,400
0.9018375443906264,400
0.9250787982408949,400
0.8867447068699572,400
0.9244719172706991,400
0.8868381518791756,400
0.9204678395173379,400
0.9446499805579207,400
0.9231063626293331,400
0.9093219972379947,400
0.8873922144395912,400
0.8641939040698041,400
0.8166661074232745,400
0.9227345663247231,400
0.9267443058063565,400
0.924210470666036,400
0.8492183438589179,400
0.909302412387892,400
0.9195758057381903,400
