Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 r_fail                   r_succ                   r_min                    r_max                    Reward                   Exp_Rate                 Exp_Noise                Exp_Temp                 Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
34000                    149.33661481062572       149103711                536.9179695401604        552.6593319841002        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8395632129989804       0.2                      0.05                     0.0010000000000000002    0.0001660111002868354    0.01                     0.21074452192375534      2.5e-06                  0.330797697368421        -0.09557431              0.21249975               
34400                    151.07914589153395       150834662                543.0803334029442        556.0222313958893        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9284925958963239       0.2                      0.05                     0.0010000000000000002    0.00010602348620044434   0.01                     0.22343776982865837      2.5e-06                  0.3026315789473684       -0.047622215             0.13608035               
34800                    152.84984738515482       152596235                537.623296196421         552.3293037956053        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9588991884253543       0.2                      0.05                     0.0010000000000000002    0.00013248362053050906   0.01                     0.2185099269998701       2.5e-06                  0.3092105263157895       -0.08824088              0.18030845               
35200                    154.60442507253754       154342305                538.8513111539482        553.4847885126716        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8381378499779973       0.2                      0.05                     0.0010000000000000002    0.00015290726974183743   0.01                     0.2188946475323878       2.5e-06                  0.2689144736842105       -0.12959827              0.2698172                
35600                    156.34857337958283       156077285                536.9130163206489        552.3915295440183        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9111352551249584       0.2                      0.05                     0.0010000000000000002    0.0002474199386836661    0.01                     0.2064410226517602       2.5e-06                  0.32113486842105265      -0.025557887             0.15150459               
36000                    158.07218023333286       157790101                536.6566626946033        549.6651146845545        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9175319716587219       0.2                      0.05                     0.0010000000000000002    0.00017927797728732817   0.01                     0.21448190823981636      2.5e-06                  0.23293585526315788      -0.06825484              0.1825207                
36400                    159.91888133492733       159634383                530.9851834319536        551.9376795818824        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8723748369521585       0.2                      0.05                     0.0010000000000000002    0.00014475471528528847   0.01                     0.21888297306079613      2.5e-06                  0.25164473684210525      -0.12417228              0.16286616               
36800                    161.69469798233774       161402439                535.5163133417007        555.4067904812501        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9167729537554651       0.2                      0.05                     0.0010000000000000002    0.00015109625287311105   0.01                     0.2186542445499646       2.5e-06                  0.27569901315789475      -0.124459855             0.1788778                
37200                    163.52628969291845       163226469                541.9324936659748        553.7486481417966        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9241958708396361       0.2                      0.05                     0.0010000000000000002    0.00012347479093334282   0.01                     0.23233688348218012      2.5e-06                  0.283922697368421        -0.07812569              0.14645828               
37600                    165.32379249446922       165014576                536.776799328945         554.0198581238648        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.901003254577312        0.2                      0.05                     0.0010000000000000002    0.00012970960228573714   0.01                     0.21739259577895464      2.5e-06                  0.2911184210526316       -0.07532115              0.19179052               
38000                    167.11337979488903       166794020                543.5600492610206        557.8969023146653        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.931153031778165        0.2                      0.05                     0.0010000000000000002    0.00020066432549164777   0.01                     0.21948144349612686      2.5e-06                  0.3120888157894737       -0.09046103              0.23477747               
38400                    168.85955418699317       168531449                540.9729589909913        550.9352601059035        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9104225577798593       0.2                      0.05                     0.0010000000000000002    0.0002089896126180017    0.01                     0.20811945709743         2.5e-06                  0.3402549342105263       -0.079532705             0.15444389               
38800                    170.59362937715318       170255450                538.9575491744379        555.2188254157402        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9261186128641299       0.2                      0.05                     0.0010000000000000002    0.00013064880716372404   0.01                     0.21960572016082314      2.5e-06                  0.19325657894736842      -0.046794318             0.15669946               
39200                    172.42789230412907       172084051                539.1011342962425        555.6916683861391        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8847270620894634       0.2                      0.05                     0.0010000000000000002    0.00020842582872367197   0.01                     0.21984651782795         2.5e-06                  0.2855674342105263       -0.15603109              0.21136945               
39600                    174.20533946474393       173853415                537.4938744490521        555.5822275623999        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9139225243803857       0.2                      0.05                     0.0010000000000000002    0.00014086558392017122   0.01                     0.2168594617396593       2.5e-06                  0.29050164473684215      -0.10786295              0.1861862                
40000                    176.01526108721893       175657391                541.4046857027702        555.4194498567833        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9413244332000821       0.2                      0.05                     0.0010000000000000002    0.00014425588223706368   0.01                     0.21239557960315755      2.5e-06                  0.3067434210526316       -0.06554914              0.1921952                
40400                    177.82138930261135       177456568                540.6941825968046        553.4785596341005        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8840358592625165       0.2                      0.05                     0.0010000000000000002    0.000136062281710206     0.01                     0.2191753891345702       2.5e-06                  0.24979440789473684      -0.09078886              0.18929933               
40800                    179.598387584024         179225739                539.4157460776188        556.4235190985637        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9402313387035357       0.2                      0.05                     0.0010000000000000002    0.00016773239258327521   0.01                     0.22483550914024053      2.5e-06                  0.27960526315789475      -0.15246582              0.24456081               
41200                    181.33246216495832       180948163                537.8886151581358        551.688138446608         0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9084985241958402       0.2                      0.05                     0.0010000000000000002    0.00011869403418753982   0.01                     0.2226342000067234       2.5e-06                  0.31928453947368424      -0.12049258              0.18039837               
41600                    183.1539276246892        182762908                544.4806803945424        555.7045202925317        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8643481607584502       0.2                      0.05                     0.0010000000000000002    9.786897015529623e-05    0.01                     0.21512028045560183      2.5e-06                  0.2354029605263158       -0.055307034             0.16239522               
42000                    184.88803462432492       184485859                538.7053192076615        555.2700090621145        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.893033028244423        0.2                      0.05                     0.0010000000000000002    0.00013154815846256067   0.01                     0.2201323477845443       2.5e-06                  0.3067434210526316       -0.1187857               0.15826282               
42400                    186.6641831952996        186253107                541.7991806751929        554.9359271920516        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8664618782881959       0.2                      0.05                     0.0010000000000000002    0.00015760451328548556   0.01                     0.2092845975176284       2.5e-06                  0.27323190789473684      -0.012516956             0.16044886               
42800                    188.39227187779215       187968926                541.8126622446331        557.239796560589         0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9086638930664697       0.2                      0.05                     0.0010000000000000002    0.00017498284231758012   0.01                     0.2088215651088639       2.5e-06                  0.29708059210526316      -0.17230326              0.2906678                
43200                    190.17257856402134       189738675                541.9867025273663        556.3342191102895        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9062081489116972       0.2                      0.05                     0.0010000000000000002    0.00022751717542154152   0.01                     0.20774491641082263      2.5e-06                  0.31805098684210525      -0.13200828              0.44399053               
43600                    191.93035023139583       191485178                543.2384189231839        554.6193520570364        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.93506205502485         0.2                      0.05                     0.0010000000000000002    0.00010687204485293478   0.01                     0.2226366177201271       2.5e-06                  0.22060032894736842      -0.07331081              0.1772974                
44000                    193.71092029843066       193255017                540.7859739613507        556.3148323930664        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9308560037961155       0.2                      0.05                     0.0010000000000000002    0.00011956041596836018   0.01                     0.21923706484468358      2.5e-06                  0.32442434210526316      -0.035723336             0.16831423               
44400                    195.48146270030074       195012934                546.1866375455103        554.3009856040148        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9236048875912305       0.2                      0.05                     0.0010000000000000002    8.251427870594565e-05    0.01                     0.21748359148439608      2.5e-06                  0.2506167763157895       -0.03660626              0.12395767               
44800                    197.29893793914053       196821550                539.1468134689048        551.2754820132177        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9347353887550872       0.2                      0.05                     0.0010000000000000002    0.00013425227945462162   0.01                     0.2125183063510217       2.5e-06                  0.3053042763157895       -0.116825834             0.19083475               
45200                    199.0567555025551        198567219                543.1502653138413        554.2717331109022        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9113480371742055       0.2                      0.05                     0.0010000000000000002    0.00010202496205716958   0.01                     0.21889608902366536      2.5e-06                  0.27652138157894735      -0.033796635             0.14230321               
45600                    200.84785728640026       200347189                544.0539193491635        557.4792427566417        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9366141933821047       0.2                      0.05                     0.0010000000000000002    9.02571932544417e-05     0.01                     0.22099403821324046      2.5e-06                  0.2935855263157895       -0.046217326             0.13324529               
46000                    202.58274407307306       202070400                540.8843008196045        556.685257544196         0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8937899811678095       0.2                      0.05                     0.0010000000000000002    9.044628136746868e-05    0.01                     0.21831587702035904      2.5e-06                  0.291735197368421        -0.11563185              0.1770447                
46400                    204.37487345457077       203854896                539.4312325739911        554.6644224295385        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9407344733618561       0.2                      0.05                     0.0010000000000000002    0.000150784094234711     0.01                     0.2128988424021947       2.5e-06                  0.27569901315789475      -0.108764365             0.20885195               
46800                    206.1245077658362        205579971                542.5388484433647        555.9397900330317        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.956324265744879        0.2                      0.05                     0.0010000000000000002    0.0002953635006346495    0.01                     0.21359610126206746      2.5e-06                  0.2833059210526316       -0.05984353              0.5934489                
47200                    207.88639423833953       207329987                498.85250587007744       555.9116245921466        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9442570074853879       0.2                      0.05                     0.0010000000000000002    0.0006732516956521737    0.01                     0.20402328885699572      2.5e-06                  0.28227796052631576      -0.22307222              0.6449778                
47600                    209.64595559418203       209075432                537.7468461816607        554.7906180906407        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8189692042812249       0.2                      0.05                     0.0010000000000000002    0.00014155311107874456   0.01                     0.23300293538915484      2.5e-06                  0.37109375               -0.10904528              0.18422878               
48000                    211.478422063854         210899706                539.7754050963728        557.2367373605482        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8623382053010894       0.2                      0.05                     0.0010000000000000002    0.0003599275427596264    0.01                     0.20811740936417328      2.5e-06                  0.25164473684210525      -0.12325413              0.4472486                
48400                    213.23675080332492       212644999                545.5498861762001        555.6830511023635        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9384438541031009       0.2                      0.05                     0.0010000000000000002    0.00011274803053215453   0.01                     0.20874786749482155      2.5e-06                  0.31722861842105265      -0.046852607             0.23427868               
48800                    215.00756359888447       214404238                541.8281368765004        555.8778467064801        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9160083469518812       0.2                      0.05                     0.0010000000000000002    0.00014004825205024405   0.01                     0.2172547847424683       2.5e-06                  0.28844572368421056      -0.10730795              0.24294834               
49200                    216.81144207153056       216198269                544.882410340601         555.5692153931172        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9351613357256737       0.2                      0.05                     0.0010000000000000002    7.997025386430323e-05    0.01                     0.20963418081794916      2.5e-06                  0.29851973684210525      -0.016099626             0.1289068                
49600                    218.57781466689374       217954896                542.3756226600284        556.5698129603518        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9392620278207313       0.2                      0.05                     0.0010000000000000002    0.00012193963558322712   0.01                     0.21978845329661117      2.5e-06                  0.2627467105263158       -0.09334933              0.18198524               
50000                    220.4021495715777        219770012                543.9955879711399        557.1305369049288        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9412475898778943       0.2                      0.05                     0.0010000000000000002    0.00010830753179011241   0.01                     0.21916764817739787      2.5e-06                  0.23519736842105265      -0.10859367              0.18065503               
50400                    222.15183507415983       221507021                540.5858138920598        555.9877063831914        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.7573675144452005       0.2                      0.05                     0.0010000000000000002    0.0001304451344415276    0.01                     0.22096460351818487      2.5e-06                  0.28207236842105265      -0.077793404             0.18504423               
50800                    223.93663864844376       223282401                538.9290768945771        556.8641321790984        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8570062053953572       0.2                      0.05                     0.0010000000000000002    0.0002699504610925368    0.01                     0.21738682422590883      2.5e-06                  0.26315789473684215      -0.11244853              0.22382088               
51200                    225.67337491485807       225005089                543.4823433247376        557.9228475483784        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9252560596609358       0.2                      0.05                     0.0010000000000000002    0.00013461983646840582   0.01                     0.22083138576463648      2.5e-06                  0.28536184210526316      -0.127333                0.1868891                
51600                    227.50068334453636       226823565                543.5825066722946        557.6977646696387        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.849751960312687        0.2                      0.05                     0.0010000000000000002    0.00018071783128298673   0.01                     0.2044083415285537       2.5e-06                  0.25308388157894735      -0.103577435             0.2641975                
52000                    229.3079386583302        228619578                541.6046964473062        557.3045027872342        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9522426782060059       0.2                      0.05                     0.0010000000000000002    0.0001403560383167994    0.01                     0.21776308805534714      2.5e-06                  0.3050986842105263       -0.116525926             0.19630396               
52400                    231.04878396769365       230347077                542.0084585979122        558.8885867139779        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9404652782030317       0.2                      0.05                     0.0010000000000000002    9.999470450183204e-05    0.01                     0.22015099560743884      2.5e-06                  0.2635690789473684       -0.034588512             0.13340186               
52800                    232.86701437387202       232155421                545.6653029468571        556.0270944722135        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.892675243393257        0.2                      0.05                     0.0010000000000000002    0.00011020065659594318   0.01                     0.2158907665625999       2.5e-06                  0.3001644736842105       -0.091411486             0.17589475               
53200                    234.67576898680792       233955108                541.085142506517         557.2056303513351        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8317289410528209       0.2                      0.05                     0.0010000000000000002    0.00013686431128390772   0.01                     0.21591764610064657      2.5e-06                  0.3431332236842105       -0.05350029              0.14551719               
53600                    236.41848466363217       235685143                547.872142572377         556.4561774469465        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8786908521501327       0.2                      0.05                     0.0010000000000000002    9.333064247728448e-05    0.01                     0.21326098512662084      2.5e-06                  0.2563733552631579       -0.07374635              0.13814023               
54000                    238.1949008162154        237451439                505.1188251174665        557.7834468099552        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.932255847447553        0.2                      0.05                     0.0010000000000000002    0.0009559242121452514    0.01                     0.21764261314743444      2.5e-06                  0.22245065789473684      -0.11363386              0.22839859               
54400                    240.0664955315325        239315523                545.6430308476299        556.8475431589478        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8782326329964836       0.2                      0.05                     0.0010000000000000002    0.00010123884998105686   0.01                     0.21578766993786158      2.5e-06                  0.25246710526315785      -0.07770792              0.15731794               
54800                    241.82803274346722       241063950                543.4354485755653        557.869222066505         0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8801920089744453       0.2                      0.05                     0.0010000000000000002    0.0001057813079138501    0.01                     0.22087257218204048      2.5e-06                  0.3028371710526316       -0.079440154             0.19335797               
55200                    243.61086292346317       242835309                543.2255627047225        557.9237952924028        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8943921145236446       0.2                      0.05                     0.0010000000000000002    0.0001113632959842155    0.01                     0.20727146916875713      2.5e-06                  0.31393914473684215      -0.021497862             0.13914122               
55600                    245.34068958275847       244550968                544.8096357762952        557.5108188975544        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9201702672811032       0.2                      0.05                     0.0010000000000000002    0.00011839499864819165   0.01                     0.21187154458541618      2.5e-06                  0.25082236842105265      -0.046015233             0.14684354               
56000                    247.1292272964451        246329046                539.0560808606232        554.0141417708478        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.936344638199206        0.2                      0.05                     0.0010000000000000002    0.00013861886308356923   0.01                     0.21177264067687485      2.5e-06                  0.28659539473684215      -0.104446806             0.20676745               
56400                    248.8747266948223        248061609                545.8186450366882        558.8088557518192        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9431122194181211       0.2                      0.05                     0.0010000000000000002    0.0001079636872657973    0.01                     0.216031050015437        2.5e-06                  0.2783717105263158       -0.060090236             0.1209369                
56800                    250.63620717174476       249810517                542.4783509065736        556.9688630025126        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9384044660022988       0.2                      0.05                     0.0010000000000000002    0.001325964706345129     0.01                     0.21428224893615527      2.5e-06                  0.271139705882353        -0.3116475               0.91855                  
57200                    252.45637605634002       251622490                541.6823091650361        555.399113692865         0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9296757957777373       0.2                      0.05                     0.0010000000000000002    0.0001241094224066106    0.01                     0.21446050811362893      2.5e-06                  0.3079769736842105       -0.075462036             0.17510031               
57600                    254.2177002240552        253372281                545.3048490479389        558.7856818400026        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8700010570108606       0.2                      0.05                     0.0010000000000000002    0.00010933229666414647   0.01                     0.22342451750055742      2.5e-06                  0.3203125                -0.048520856             0.17047727               
58000                    256.026777914895         255169909                543.9431856595464        557.6984076218397        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9018375443906264       0.2                      0.05                     0.0010000000000000002    0.00010255949191081241   0.01                     0.22191954335491906      2.5e-06                  0.3053042763157895       -0.052722946             0.13395442               
58400                    257.8163953928815        256945832                543.871150859284         557.6926936702586        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9250787982408949       0.2                      0.05                     0.0010000000000000002    0.00012762323905534637   0.01                     0.21098772505004154      2.5e-06                  0.30078125               -0.086518675             0.1772135                
58800                    259.60435742133194       258721242                545.0706270281671        558.9736551314934        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8867447068699572       0.2                      0.05                     0.0010000000000000002    0.00010305084403003812   0.01                     0.21845655692251104      2.5e-06                  0.3157894736842105       -0.056959473             0.14337821               
59200                    261.4541424314181        260564098                528.520604285029         555.5879983303           0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9244719172706991       0.2                      0.05                     0.0010000000000000002    0.0008001069786347982    0.01                     0.20951452694441142      2.5e-06                  0.3170230263157895       -0.0792671               0.16661194               
59600                    263.2512702633275        262351879                541.7309300779863        556.7662148937084        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8868381518791756       0.2                      0.05                     0.0010000000000000002    0.00011348602746645491   0.01                     0.21252660423909364      2.5e-06                  0.2900904605263158       -0.1445987               0.18935321               
60000                    265.0346859294838        264124071                543.0502307428983        558.1567259860932        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9204678395173379       0.2                      0.05                     0.0010000000000000002    0.00014395029900601673   0.01                     0.21499793996152125      2.5e-06                  0.2833059210526316       -0.083986014             0.16050783               
60400                    266.7984594480859        265874975                540.2273204828257        557.0260934575948        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9446499805579207       0.2                      0.05                     0.0010000000000000002    0.0001258401468332618    0.01                     0.21286352017992421      2.5e-06                  0.29111842105263164      -0.13672338              0.13588652               
60800                    268.58596074024837       267650639                545.7250132252267        558.2102959984048        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9231063626293331       0.2                      0.05                     0.0010000000000000002    0.00012028525993388796   0.01                     0.21392521615091123      2.5e-06                  0.29070723684210525      -0.077793755             0.19734709               
61200                    270.4322644118468        269488840                544.9048808620228        560.4169348913006        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9093219972379947       0.2                      0.05                     0.0010000000000000002    0.00018965205905069045   0.01                     0.20748953482038096      2.5e-06                  0.2865953947368421       -0.06314162              0.12425918               
61600                    272.27198086904156       271319696                422.01981098647957       559.5507749843393        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8873922144395912       0.2                      0.05                     0.0010000000000000002    0.0011893545386770068    0.01                     0.21218635382897713      2.5e-06                  0.30422794117647056      -0.05481506              0.1267554                
62000                    274.0982260321246        273138334                544.0006777403937        557.835336085793         0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8641939040698041       0.2                      0.05                     0.0010000000000000002    0.0003578259035126202    0.01                     0.213243885848083        2.5e-06                  0.2290296052631579       -0.06391807              0.15154724               
62400                    275.92716566973263       274959073                548.3489836620699        558.5036377462454        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8166661074232745       0.2                      0.05                     0.0010000000000000002    0.00011249572722399057   0.01                     0.2162556730602917       2.5e-06                  0.26541940789473684      -0.031233514             0.13297935               
62800                    277.6639920823442        276682665                543.8627061500652        560.4908813607641        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9227345663247231       0.2                      0.05                     0.0010000000000000002    0.00012220348751150977   0.01                     0.2091582995888434       2.5e-06                  0.2676809210526316       -0.059911314             0.15044989               
63200                    279.42916297660935       278434659                544.7332642725015        559.5345705176571        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9267443058063565       0.2                      0.05                     0.0010000000000000002    0.00011637316435410053   0.01                     0.21190823526366762      2.5e-06                  0.27179276315789475      -0.03481724              0.17335577               
63600                    281.16447476479743       280154196                546.7786417661948        559.5422748802521        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.924210470666036        0.2                      0.05                     0.0010000000000000002    9.324050676552456e-05    0.01                     0.21804787404835224      2.5e-06                  0.2886513157894737       -0.020566372             0.15803854               
64000                    282.9907601281669        281971437                542.6265929158945        557.4437056602292        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.8492183438589179       0.2                      0.05                     0.0010000000000000002    0.00033796002289340033   0.01                     0.20744278399567856      2.5e-06                  0.27734375               -0.040959727             0.1844475                
64400                    284.8120188817713        283781164                543.1242960520575        560.746289788638         0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.909302412387892        0.2                      0.05                     0.0010000000000000002    0.00013245840182207758   0.01                     0.21518646935491187      2.5e-06                  0.28680098684210525      -0.07099424              0.21204676               
64800                    286.5947585466173        285552320                543.3276846180732        557.6350368032615        0.28340957745133954      1.273349511140083        0                        0                        0.0                      1.0                      0.0                      1.0                      0.9195758057381903       0.2                      0.05                     0.0010000000000000002    0.00014247778840638744   0.01                     0.21611442603170872      2.5e-06                  0.2596628289473684       -0.09075994              0.24561122               

